Timestamp,Elapsed_Seconds,Has_Fix,Latitude,Longitude,Altitude_m,Satellites,HDOP,Fix_Quality
2026-02-11 20:54:20,14686.2,YES,39.008893,-104.881685,2158.9,14,0.8,2
2026-02-11 20:54:21,14687.2,YES,39.008893,-104.881685,2158.9,14,0.8,2
2026-02-11 20:54:23,14688.5,YES,39.008893,-104.881685,2158.9,14,0.8,2
2026-02-11 20:54:23,14689.2,YES,39.008893,-104.881685,2158.9,14,0.8,2
2026-02-11 20:54:24,14690.2,YES,39.008893,-104.881685,2158.9,14,0.8,2
2026-02-11 20:54:25,14691.2,YES,39.008893,-104.881685,2158.9,14,0.8,2
2026-02-11 20:54:26,14692.2,YES,39.008893,-104.881685,2158.9,14,0.8,2
2026-02-11 20:54:28,14693.5,YES,39.008893,-104.881685,2158.9,14,0.8,2
2026-02-11 20:54:28,14694.2,YES,39.008893,-104.881685,2158.9,14,0.8,2
2026-02-11 20:54:29,14695.2,YES,39.008893,-104.881685,2158.9,14,0.8,2
2026-02-11 20:54:30,14696.2,YES,39.008893,-104.881685,2158.9,14,0.8,2
2026-02-11 20:54:31,14697.2,YES,39.008893,-104.881685,2158.9,14,0.8,2
2026-02-11 20:54:33,14698.5,YES,39.008893,-104.881685,2158.9,13,0.8,2
2026-02-11 20:54:33,14699.2,YES,39.008893,-104.881685,2158.9,14,0.8,2
2026-02-11 20:54:34,14700.2,YES,39.008893,-104.881685,2158.9,14,0.8,2
2026-02-11 20:54:35,14701.2,YES,39.008893,-104.881685,2158.9,14,0.8,2
2026-02-11 20:54:36,14702.2,YES,39.008893,-104.881685,2158.9,14,0.8,2
2026-02-11 20:54:38,14703.5,YES,39.008893,-104.881685,2158.9,14,0.8,2
2026-02-11 20:54:38,14704.2,YES,39.008893,-104.881685,2158.9,14,0.8,2
2026-02-11 20:54:39,14705.2,YES,39.008893,-104.881685,2158.9,14,0.8,2
2026-02-11 20:54:40,14706.2,YES,39.008893,-104.881685,2158.9,14,0.8,2
2026-02-11 20:54:41,14707.2,YES,39.008893,-104.881687,2158.9,14,0.8,2
2026-02-11 20:54:43,14708.5,YES,39.008893,-104.881687,2158.9,14,0.8,2
2026-02-11 20:54:43,14709.2,YES,39.008893,-104.881687,2158.9,14,0.8,2
2026-02-11 20:54:44,14710.2,YES,39.008893,-104.881687,2158.9,14,0.8,2
2026-02-11 20:54:45,14711.2,YES,39.008893,-104.881687,2158.9,14,0.8,2
2026-02-11 20:54:46,14712.2,YES,39.008893,-104.881687,2158.9,14,0.8,2
2026-02-11 20:54:48,14713.5,YES,39.008893,-104.881687,2158.9,14,0.8,2
2026-02-11 20:54:48,14714.2,YES,39.008893,-104.881687,2158.9,14,0.8,2
2026-02-11 20:54:49,14715.2,YES,39.008893,-104.881687,2158.9,14,0.8,2
2026-02-11 20:54:50,14716.2,YES,39.008893,-104.881687,2158.9,14,0.8,2
2026-02-11 20:54:51,14717.2,YES,39.008893,-104.881687,2158.9,14,0.8,2
2026-02-11 20:54:53,14718.5,YES,39.008893,-104.881687,2158.9,14,0.8,2
2026-02-11 20:54:53,14719.2,YES,39.008893,-104.881687,2158.9,14,0.8,2
2026-02-11 20:54:54,14720.2,YES,39.008893,-104.881687,2158.9,14,0.8,2
2026-02-11 20:54:55,14721.2,YES,39.008893,-104.881687,2158.9,14,0.8,2
2026-02-11 20:54:56,14722.2,YES,39.008892,-104.881687,2158.9,14,0.8,2
2026-02-11 20:54:58,14723.5,YES,39.008892,-104.881687,2158.9,14,0.8,2
2026-02-11 20:54:58,14724.2,YES,39.008892,-104.881687,2158.9,14,0.8,2
2026-02-11 20:54:59,14725.2,YES,39.008892,-104.881687,2158.9,14,0.8,2
2026-02-11 20:55:00,14726.2,YES,39.008892,-104.881687,2158.9,14,0.8,2
2026-02-11 20:55:01,14727.2,YES,39.008892,-104.881687,2158.9,14,0.8,2
2026-02-11 20:55:03,14728.5,YES,39.008892,-104.881687,2158.9,14,0.8,2
2026-02-11 20:55:03,14729.2,YES,39.008892,-104.881687,2159.0,14,0.8,2
2026-02-11 20:55:04,14730.2,YES,39.008892,-104.881687,2159.0,13,0.8,2
2026-02-11 20:55:05,14731.2,YES,39.008892,-104.881687,2158.9,13,0.8,2
2026-02-11 20:55:06,14732.2,YES,39.008892,-104.881687,2158.9,14,0.8,2
2026-02-11 20:55:08,14733.5,YES,39.008892,-104.881687,2159.0,14,0.8,2
2026-02-11 20:55:08,14734.2,YES,39.008892,-104.881687,2159.0,13,0.8,2
2026-02-11 20:55:09,14735.2,YES,39.008892,-104.881687,2159.0,13,0.8,2
2026-02-11 20:55:10,14736.2,YES,39.008892,-104.881687,2159.0,14,0.8,2
2026-02-11 20:55:11,14737.2,YES,39.008892,-104.881687,2159.0,14,0.8,2
2026-02-11 20:55:13,14738.5,YES,39.008892,-104.881687,2159.0,14,0.8,2
2026-02-11 20:55:13,14739.2,YES,39.008892,-104.881687,2159.0,14,0.8,2
2026-02-11 20:55:14,14740.2,YES,39.008892,-104.881687,2159.0,14,0.8,2
2026-02-11 20:55:15,14741.2,YES,39.008892,-104.881687,2159.0,14,0.8,2
2026-02-11 20:55:16,14742.2,YES,39.008892,-104.881687,2159.0,14,0.8,2
2026-02-11 20:55:18,14743.5,YES,39.008892,-104.881687,2159.0,14,0.8,2
2026-02-11 20:55:18,14744.2,YES,39.008892,-104.881687,2159.0,14,0.8,2
2026-02-11 20:55:19,14745.2,YES,39.008892,-104.881687,2159.0,14,0.8,2
2026-02-11 20:55:20,14746.2,YES,39.008892,-104.881687,2159.0,14,0.8,2
2026-02-11 20:55:21,14747.2,YES,39.008892,-104.881687,2159.0,14,0.8,2
2026-02-11 20:55:23,14748.5,YES,39.008892,-104.881687,2159.0,14,0.8,2
2026-02-11 20:55:23,14749.2,YES,39.008892,-104.881687,2159.0,14,0.8,2
2026-02-11 20:55:24,14750.2,YES,39.008892,-104.881687,2159.0,14,0.8,2
2026-02-11 20:55:25,14751.2,YES,39.008892,-104.881687,2159.0,14,0.8,2
2026-02-11 20:55:26,14752.2,YES,39.008892,-104.881687,2159.0,14,0.8,2
2026-02-11 20:55:28,14753.5,YES,39.008892,-104.881687,2159.0,14,0.8,2
2026-02-11 20:55:28,14754.2,YES,39.008892,-104.881687,2159.0,14,0.8,2
2026-02-11 20:55:29,14755.2,YES,39.008892,-104.881687,2159.0,14,0.8,2
2026-02-11 20:55:30,14756.2,YES,39.008892,-104.881688,2159.0,14,0.8,2
2026-02-11 20:55:31,14757.2,YES,39.008892,-104.881688,2159.0,14,0.8,2
2026-02-11 20:55:33,14758.5,YES,39.008892,-104.881688,2159.0,14,0.8,2
2026-02-11 20:55:33,14759.2,YES,39.008892,-104.881688,2159.0,14,0.8,2
2026-02-11 20:55:34,14760.2,YES,39.008892,-104.881688,2159.0,14,0.8,2
2026-02-11 20:55:35,14761.2,YES,39.008892,-104.881688,2159.0,14,0.8,2
2026-02-11 20:55:36,14762.2,YES,39.008892,-104.881688,2159.0,14,0.8,2
2026-02-11 20:55:38,14763.5,YES,39.008892,-104.881688,2159.1,14,0.8,2
2026-02-11 20:55:38,14764.2,YES,39.008892,-104.881688,2159.1,14,0.8,2
2026-02-11 20:55:39,14765.2,YES,39.008892,-104.881688,2159.1,14,0.8,2
2026-02-11 20:55:40,14766.2,YES,39.008892,-104.881688,2159.1,14,0.8,2
2026-02-11 20:55:41,14767.2,YES,39.008892,-104.881688,2159.1,14,0.8,2
2026-02-11 20:55:43,14768.5,YES,39.008892,-104.881688,2159.1,14,0.8,2
2026-02-11 20:55:43,14769.2,YES,39.008892,-104.881688,2159.1,14,0.8,2
2026-02-11 20:55:44,14770.2,YES,39.008892,-104.881688,2159.1,14,0.8,2
2026-02-11 20:55:45,14771.2,YES,39.008892,-104.881688,2159.1,14,0.8,2
2026-02-11 20:55:46,14772.2,YES,39.008892,-104.881688,2159.1,14,0.8,2
2026-02-11 20:55:48,14773.5,YES,39.008892,-104.881688,2159.1,13,0.8,2
2026-02-11 20:55:48,14774.2,YES,39.008892,-104.881688,2159.1,14,0.8,2
2026-02-11 20:55:49,14775.2,YES,39.008892,-104.881688,2159.1,14,0.8,2
2026-02-11 20:55:50,14776.2,YES,39.008892,-104.881688,2159.1,13,0.8,2
2026-02-11 20:55:51,14777.2,YES,39.008892,-104.881688,2159.1,14,0.8,2
2026-02-11 20:55:53,14778.5,YES,39.008892,-104.881688,2159.1,14,0.8,2
2026-02-11 20:55:53,14779.2,YES,39.008892,-104.881688,2159.1,14,0.8,2
2026-02-11 20:55:54,14780.2,YES,39.008892,-104.881688,2159.1,13,0.8,2
2026-02-11 20:55:55,14781.2,YES,39.008892,-104.881688,2159.1,13,0.8,2
2026-02-11 20:55:56,14782.2,YES,39.008892,-104.881688,2159.1,13,0.8,2
2026-02-11 20:55:58,14783.5,YES,39.008892,-104.881688,2159.1,13,0.8,2
2026-02-11 20:55:58,14784.2,YES,39.008892,-104.881688,2159.1,14,0.8,2
2026-02-11 20:55:59,14785.2,YES,39.008892,-104.881688,2159.1,14,0.8,2
2026-02-11 20:56:00,14786.2,YES,39.008892,-104.881688,2159.2,13,0.8,2
2026-02-11 20:56:01,14787.2,YES,39.008892,-104.881688,2159.2,13,0.8,2
2026-02-11 20:56:03,14788.5,YES,39.008892,-104.881688,2159.2,13,0.8,2
2026-02-11 20:56:03,14789.2,YES,39.008892,-104.881688,2159.2,13,0.8,2
2026-02-11 20:56:04,14790.2,YES,39.008892,-104.881688,2159.2,14,0.8,2
2026-02-11 20:56:05,14791.2,YES,39.008892,-104.881688,2159.2,14,0.8,2
2026-02-11 20:56:06,14792.2,YES,39.008892,-104.881688,2159.2,14,0.8,2
2026-02-11 20:56:08,14793.5,YES,39.008892,-104.881688,2159.2,13,0.8,2
2026-02-11 20:56:08,14794.2,YES,39.008892,-104.881688,2159.2,13,0.8,2
2026-02-11 20:56:09,14795.2,YES,39.008892,-104.881688,2159.2,14,0.8,2
2026-02-11 20:56:10,14796.2,YES,39.008892,-104.881688,2159.2,14,0.8,2
2026-02-11 20:56:11,14797.2,YES,39.008892,-104.881688,2159.2,14,0.8,2
2026-02-11 20:56:13,14798.5,YES,39.008892,-104.881688,2159.2,14,0.8,2
2026-02-11 20:56:13,14799.2,YES,39.008892,-104.881688,2159.2,14,0.8,2
2026-02-11 20:56:14,14800.2,YES,39.008892,-104.881688,2159.2,14,0.8,2
2026-02-11 20:56:15,14801.2,YES,39.008892,-104.881688,2159.2,13,0.8,2
2026-02-11 20:56:16,14802.2,YES,39.008892,-104.881688,2159.2,14,0.8,2
2026-02-11 20:56:18,14803.5,YES,39.008892,-104.881688,2159.2,14,0.8,2
2026-02-11 20:56:18,14804.2,YES,39.008892,-104.881688,2159.2,14,0.8,2
2026-02-11 20:56:19,14805.2,YES,39.008892,-104.881688,2159.2,14,0.8,2
2026-02-11 20:56:20,14806.2,YES,39.008892,-104.881688,2159.2,14,0.8,2
2026-02-11 20:56:21,14807.2,YES,39.008892,-104.881688,2159.2,14,0.8,2
2026-02-11 20:56:23,14808.5,YES,39.008892,-104.881690,2159.2,14,0.8,2
2026-02-11 20:56:23,14809.2,YES,39.008892,-104.881690,2159.2,14,0.8,2
2026-02-11 20:56:24,14810.2,YES,39.008892,-104.881690,2159.2,14,0.8,2
2026-02-11 20:56:25,14811.2,YES,39.008892,-104.881690,2159.2,14,0.8,2
2026-02-11 20:56:26,14812.2,YES,39.008892,-104.881690,2159.2,14,0.8,2
2026-02-11 20:56:28,14813.5,YES,39.008892,-104.881690,2159.3,14,0.8,2
2026-02-11 20:56:28,14814.2,YES,39.008892,-104.881690,2159.2,14,0.8,2
2026-02-11 20:56:29,14815.2,YES,39.008892,-104.881690,2159.2,14,0.8,2
2026-02-11 20:56:30,14816.2,YES,39.008892,-104.881690,2159.3,14,0.8,2
2026-02-11 20:56:31,14817.2,YES,39.008892,-104.881690,2159.2,14,0.8,2
2026-02-11 20:56:33,14818.5,YES,39.008892,-104.881690,2159.2,14,0.8,2
2026-02-11 20:56:33,14819.2,YES,39.008892,-104.881690,2159.2,14,0.8,2
2026-02-11 20:56:34,14820.2,YES,39.008892,-104.881690,2159.3,14,0.8,2
2026-02-11 20:56:35,14821.2,YES,39.008892,-104.881690,2159.2,14,0.8,2
2026-02-11 20:56:36,14822.2,YES,39.008892,-104.881690,2159.2,14,0.8,2
2026-02-11 20:56:38,14823.5,YES,39.008892,-104.881690,2159.3,14,0.8,2
2026-02-11 20:56:38,14824.2,YES,39.008892,-104.881690,2159.3,14,0.8,2
2026-02-11 20:56:39,14825.2,YES,39.008892,-104.881690,2159.3,14,0.8,2
2026-02-11 20:56:40,14826.2,YES,39.008892,-104.881690,2159.3,14,0.8,2
2026-02-11 20:56:41,14827.2,YES,39.008890,-104.881690,2159.3,14,0.8,2
2026-02-11 20:56:43,14828.5,YES,39.008890,-104.881690,2159.3,14,0.8,2
2026-02-11 20:56:43,14829.2,YES,39.008890,-104.881690,2159.3,14,0.8,2
2026-02-11 20:56:44,14830.2,YES,39.008890,-104.881690,2159.3,14,0.8,2
2026-02-11 20:56:45,14831.2,YES,39.008890,-104.881690,2159.3,14,0.8,2
2026-02-11 20:56:46,14832.2,YES,39.008890,-104.881690,2159.3,14,0.8,2
2026-02-11 20:56:48,14833.5,YES,39.008890,-104.881690,2159.3,14,0.8,2
2026-02-11 20:56:48,14834.2,YES,39.008890,-104.881690,2159.3,14,0.8,2
2026-02-11 20:56:49,14835.2,YES,39.008890,-104.881690,2159.3,14,0.8,2
2026-02-11 20:56:50,14836.2,YES,39.008890,-104.881690,2159.3,14,0.8,2
2026-02-11 20:56:51,14837.2,YES,39.008890,-104.881690,2159.3,14,0.8,2
2026-02-11 20:56:53,14838.5,YES,39.008890,-104.881690,2159.3,14,0.8,2
2026-02-11 20:56:53,14839.2,YES,39.008890,-104.881690,2159.3,14,0.8,2
2026-02-11 20:56:54,14840.2,YES,39.008890,-104.881690,2159.3,14,0.8,2
2026-02-11 20:56:55,14841.2,YES,39.008890,-104.881690,2159.3,14,0.8,2
2026-02-11 20:56:56,14842.2,YES,39.008890,-104.881690,2159.3,14,0.8,2
2026-02-11 20:56:58,14843.5,YES,39.008890,-104.881690,2159.3,14,0.8,2
2026-02-11 20:56:58,14844.2,YES,39.008890,-104.881690,2159.3,14,0.8,2
2026-02-11 20:56:59,14845.2,YES,39.008890,-104.881690,2159.3,14,0.8,2
2026-02-11 20:57:00,14846.2,YES,39.008890,-104.881690,2159.3,14,0.8,2
2026-02-11 20:57:01,14847.2,YES,39.008890,-104.881690,2159.3,14,0.8,2
2026-02-11 20:57:03,14848.5,YES,39.008890,-104.881690,2159.3,14,0.8,2
2026-02-11 20:57:03,14849.2,YES,39.008890,-104.881690,2159.3,14,0.8,2
2026-02-11 20:57:04,14850.2,YES,39.008890,-104.881690,2159.3,14,0.8,2
2026-02-11 20:57:05,14851.2,YES,39.008890,-104.881690,2159.3,14,0.8,2
2026-02-11 20:57:06,14852.2,YES,39.008890,-104.881690,2159.3,14,0.8,2
2026-02-11 20:57:08,14853.5,YES,39.008890,-104.881690,2159.3,14,0.8,2
2026-02-11 20:57:08,14854.2,YES,39.008890,-104.881690,2159.3,14,0.8,2
2026-02-11 20:57:09,14855.2,YES,39.008890,-104.881690,2159.3,14,0.8,2
2026-02-11 20:57:10,14856.2,YES,39.008890,-104.881690,2159.3,14,0.8,2
2026-02-11 20:57:11,14857.2,YES,39.008890,-104.881690,2159.3,14,0.8,2
2026-02-11 20:57:13,14858.5,YES,39.008890,-104.881690,2159.4,14,0.8,2
2026-02-11 20:57:13,14859.2,YES,39.008890,-104.881690,2159.4,13,0.8,2
2026-02-11 20:57:14,14860.2,YES,39.008890,-104.881690,2159.4,14,0.8,2
2026-02-11 20:57:15,14861.2,YES,39.008890,-104.881690,2159.4,14,0.8,2
2026-02-11 20:57:16,14862.2,YES,39.008890,-104.881690,2159.4,14,0.8,2
2026-02-11 20:57:18,14863.5,YES,39.008890,-104.881690,2159.4,14,0.8,2
2026-02-11 20:57:18,14864.2,YES,39.008890,-104.881690,2159.4,14,0.8,2
2026-02-11 20:57:19,14865.2,YES,39.008890,-104.881690,2159.4,14,0.8,2
2026-02-11 20:57:20,14866.2,YES,39.008890,-104.881690,2159.4,14,0.8,2
2026-02-11 20:57:21,14867.2,YES,39.008890,-104.881690,2159.4,14,0.8,2
2026-02-11 20:57:23,14868.5,YES,39.008890,-104.881690,2159.4,14,0.8,2
2026-02-11 20:57:23,14869.2,YES,39.008890,-104.881692,2159.4,14,0.8,2
2026-02-11 20:57:24,14870.2,YES,39.008890,-104.881692,2159.4,14,0.8,2
2026-02-11 20:57:25,14871.2,YES,39.008890,-104.881692,2159.4,14,0.8,2
2026-02-11 20:57:26,14872.2,YES,39.008890,-104.881692,2159.4,14,0.8,2
2026-02-11 20:57:28,14873.5,YES,39.008890,-104.881692,2159.4,14,0.8,2
2026-02-11 20:57:28,14874.2,YES,39.008890,-104.881692,2159.4,14,0.8,2
2026-02-11 20:57:29,14875.2,YES,39.008890,-104.881692,2159.4,14,0.8,2
2026-02-11 20:57:30,14876.2,YES,39.008890,-104.881692,2159.4,14,0.8,2
2026-02-11 20:57:31,14877.2,YES,39.008890,-104.881692,2159.4,14,0.8,2
2026-02-11 20:57:33,14878.5,YES,39.008890,-104.881692,2159.4,14,0.8,2
2026-02-11 20:57:33,14879.2,YES,39.008890,-104.881692,2159.5,14,0.8,2
2026-02-11 20:57:34,14880.2,YES,39.008890,-104.881692,2159.5,14,0.8,2
2026-02-11 20:57:35,14881.2,YES,39.008890,-104.881692,2159.5,14,0.8,2
2026-02-11 20:57:36,14882.2,YES,39.008890,-104.881692,2159.5,14,0.8,2
2026-02-11 20:57:38,14883.5,YES,39.008890,-104.881692,2159.5,14,0.8,2
2026-02-11 20:57:38,14884.2,YES,39.008890,-104.881692,2159.5,14,0.8,2
2026-02-11 20:57:39,14885.2,YES,39.008890,-104.881692,2159.5,14,0.8,2
2026-02-11 20:57:40,14886.2,YES,39.008890,-104.881692,2159.5,14,0.8,2
2026-02-11 20:57:41,14887.2,YES,39.008890,-104.881692,2159.5,14,0.8,2
2026-02-11 20:57:43,14888.5,YES,39.008890,-104.881692,2159.5,14,0.8,2
2026-02-11 20:57:43,14889.2,YES,39.008890,-104.881692,2159.5,14,0.8,2
2026-02-11 20:57:44,14890.2,YES,39.008890,-104.881692,2159.5,14,0.8,2
2026-02-11 20:57:45,14891.2,YES,39.008890,-104.881692,2159.5,14,0.8,2
2026-02-11 20:57:46,14892.2,YES,39.008890,-104.881692,2159.5,14,0.8,2
2026-02-11 20:57:48,14893.5,YES,39.008890,-104.881692,2159.5,14,0.8,2
2026-02-11 20:57:48,14894.2,YES,39.008890,-104.881692,2159.5,14,0.8,2
2026-02-11 20:57:49,14895.2,YES,39.008890,-104.881692,2159.5,14,0.8,2
2026-02-11 20:57:50,14896.2,YES,39.008890,-104.881692,2159.5,14,0.8,2
2026-02-11 20:57:51,14897.2,YES,39.008890,-104.881692,2159.5,14,0.8,2
2026-02-11 20:57:53,14898.5,YES,39.008890,-104.881692,2159.6,14,0.8,2
2026-02-11 20:57:53,14899.2,YES,39.008890,-104.881692,2159.6,14,0.8,2
2026-02-11 20:57:54,14900.2,YES,39.008890,-104.881692,2159.6,14,0.8,2
2026-02-11 20:57:55,14901.2,YES,39.008890,-104.881692,2159.6,14,0.8,2
2026-02-11 20:57:56,14902.2,YES,39.008890,-104.881692,2159.6,14,0.8,2
2026-02-11 20:57:58,14903.5,YES,39.008890,-104.881692,2159.6,14,0.8,2
2026-02-11 20:57:58,14904.2,YES,39.008890,-104.881692,2159.5,14,0.8,2
2026-02-11 20:57:59,14905.2,YES,39.008890,-104.881692,2159.6,14,0.8,2
2026-02-11 20:58:00,14906.2,YES,39.008890,-104.881692,2159.6,14,0.8,2
2026-02-11 20:58:01,14907.2,YES,39.008890,-104.881692,2159.6,14,0.8,2
2026-02-11 20:58:03,14908.5,YES,39.008890,-104.881692,2159.6,14,0.8,2
2026-02-11 20:58:03,14909.2,YES,39.008890,-104.881692,2159.6,14,0.8,2
2026-02-11 20:58:04,14910.2,YES,39.008890,-104.881692,2159.6,14,0.8,2
2026-02-11 20:58:05,14911.2,YES,39.008890,-104.881692,2159.6,14,0.8,2
2026-02-11 20:58:06,14912.2,YES,39.008890,-104.881692,2159.6,14,0.8,2
2026-02-11 20:58:08,14913.5,YES,39.008890,-104.881693,2159.6,14,0.8,2
2026-02-11 20:58:08,14914.2,YES,39.008890,-104.881693,2159.6,14,0.8,2
2026-02-11 20:58:09,14915.2,YES,39.008890,-104.881693,2159.6,14,0.8,2
2026-02-11 20:58:10,14916.2,YES,39.008890,-104.881693,2159.6,14,0.8,2
2026-02-11 20:58:11,14917.2,YES,39.008890,-104.881693,2159.6,14,0.8,2
2026-02-11 20:58:13,14918.5,YES,39.008890,-104.881693,2159.6,14,0.8,2
2026-02-11 20:58:13,14919.2,YES,39.008890,-104.881693,2159.6,14,0.8,2
2026-02-11 20:58:14,14920.2,YES,39.008890,-104.881693,2159.6,14,0.8,2
2026-02-11 20:58:15,14921.2,YES,39.008890,-104.881693,2159.6,14,0.8,2
2026-02-11 20:58:16,14922.2,YES,39.008890,-104.881693,2159.6,14,0.8,2
2026-02-11 20:58:18,14923.5,YES,39.008890,-104.881693,2159.6,14,0.8,2
2026-02-11 20:58:18,14924.2,YES,39.008890,-104.881693,2159.6,14,0.8,2
2026-02-11 20:58:19,14925.2,YES,39.008890,-104.881693,2159.6,14,0.8,2
2026-02-11 20:58:20,14926.2,YES,39.008890,-104.881693,2159.6,14,0.8,2
2026-02-11 20:58:21,14927.2,YES,39.008890,-104.881693,2159.6,14,0.8,2
2026-02-11 20:58:23,14928.5,YES,39.008890,-104.881693,2159.6,14,0.8,2
2026-02-11 20:58:23,14929.2,YES,39.008890,-104.881693,2159.6,14,0.8,2
2026-02-11 20:58:24,14930.2,YES,39.008890,-104.881693,2159.6,14,0.8,2
2026-02-11 20:58:25,14931.2,YES,39.008890,-104.881693,2159.6,14,0.8,2
2026-02-11 20:58:26,14932.2,YES,39.008890,-104.881693,2159.6,14,0.8,2
2026-02-11 20:58:28,14933.5,YES,39.008890,-104.881693,2159.6,14,0.8,2
2026-02-11 20:58:28,14934.2,YES,39.008890,-104.881693,2159.6,14,0.8,2
2026-02-11 20:58:29,14935.2,YES,39.008890,-104.881693,2159.6,14,0.8,2
2026-02-11 20:58:30,14936.2,YES,39.008890,-104.881693,2159.6,14,0.8,2
2026-02-11 20:58:31,14937.2,YES,39.008890,-104.881693,2159.6,14,0.8,2
2026-02-11 20:58:33,14938.5,YES,39.008890,-104.881693,2159.6,14,0.8,2
2026-02-11 20:58:33,14939.2,YES,39.008890,-104.881693,2159.6,14,0.8,2
2026-02-11 20:58:34,14940.2,YES,39.008890,-104.881693,2159.6,14,0.8,2
2026-02-11 20:58:35,14941.2,YES,39.008890,-104.881693,2159.6,14,0.8,2
2026-02-11 20:58:36,14942.2,YES,39.008890,-104.881693,2159.6,14,0.8,2
2026-02-11 20:58:38,14943.5,YES,39.008890,-104.881693,2159.6,14,0.8,2
2026-02-11 20:58:38,14944.2,YES,39.008890,-104.881693,2159.6,14,0.8,2
2026-02-11 20:58:39,14945.2,YES,39.008890,-104.881693,2159.6,14,0.8,2
2026-02-11 20:58:40,14946.2,YES,39.008890,-104.881693,2159.6,14,0.8,2
2026-02-11 20:58:41,14947.2,YES,39.008890,-104.881693,2159.6,14,0.8,2
2026-02-11 20:58:43,14948.5,YES,39.008890,-104.881693,2159.7,14,0.8,2
2026-02-11 20:58:43,14949.2,YES,39.008890,-104.881693,2159.7,14,0.8,2
2026-02-11 20:58:44,14950.2,YES,39.008890,-104.881693,2159.7,14,0.8,2
2026-02-11 20:58:45,14951.2,YES,39.008890,-104.881693,2159.7,14,0.8,2
2026-02-11 20:58:46,14952.2,YES,39.008890,-104.881693,2159.7,14,0.8,2
2026-02-11 20:58:48,14953.5,YES,39.008890,-104.881693,2159.7,14,0.8,2
2026-02-11 20:58:48,14954.2,YES,39.008890,-104.881693,2159.7,14,0.8,2
2026-02-11 20:58:49,14955.2,YES,39.008890,-104.881693,2159.7,14,0.8,2
2026-02-11 20:58:50,14956.2,YES,39.008888,-104.881693,2159.7,14,0.8,2
2026-02-11 20:58:51,14957.2,YES,39.008888,-104.881693,2159.7,14,0.8,2
2026-02-11 20:58:53,14958.5,YES,39.008888,-104.881693,2159.7,14,0.8,2
2026-02-11 20:58:53,14959.2,YES,39.008888,-104.881693,2159.7,14,0.8,2
2026-02-11 20:58:54,14960.2,YES,39.008888,-104.881693,2159.7,14,0.8,2
2026-02-11 20:58:55,14961.2,YES,39.008888,-104.881693,2159.7,14,0.8,2
2026-02-11 20:58:56,14962.2,YES,39.008888,-104.881693,2159.7,14,0.8,2
2026-02-11 20:58:58,14963.5,YES,39.008888,-104.881693,2159.7,14,0.8,2
2026-02-11 20:58:58,14964.2,YES,39.008888,-104.881693,2159.7,14,0.8,2
2026-02-11 20:58:59,14965.2,YES,39.008888,-104.881693,2159.7,14,0.8,2
2026-02-11 20:59:00,14966.2,YES,39.008888,-104.881693,2159.7,14,0.8,2
2026-02-11 20:59:01,14967.2,YES,39.008888,-104.881693,2159.7,14,0.8,2
2026-02-11 20:59:03,14968.5,YES,39.008888,-104.881693,2159.7,14,0.8,2
2026-02-11 20:59:03,14969.2,YES,39.008888,-104.881693,2159.7,14,0.8,2
2026-02-11 20:59:04,14970.2,YES,39.008888,-104.881693,2159.7,14,0.8,2
2026-02-11 20:59:05,14971.2,YES,39.008888,-104.881693,2159.7,14,0.8,2
2026-02-11 20:59:06,14972.2,YES,39.008888,-104.881693,2159.7,14,0.8,2
2026-02-11 20:59:08,14973.5,YES,39.008888,-104.881693,2159.7,14,0.8,2
2026-02-11 20:59:08,14974.2,YES,39.008888,-104.881693,2159.7,14,0.8,2
2026-02-11 20:59:09,14975.2,YES,39.008888,-104.881693,2159.7,14,0.8,2
2026-02-11 20:59:10,14976.2,YES,39.008888,-104.881693,2159.7,14,0.8,2
2026-02-11 20:59:11,14977.2,YES,39.008888,-104.881693,2159.7,14,0.8,2
2026-02-11 20:59:13,14978.5,YES,39.008888,-104.881693,2159.7,14,0.8,2
2026-02-11 20:59:13,14979.2,YES,39.008888,-104.881693,2159.7,14,0.8,2
2026-02-11 20:59:14,14980.2,YES,39.008888,-104.881693,2159.8,14,0.8,2
2026-02-11 20:59:15,14981.2,YES,39.008888,-104.881693,2159.7,14,0.8,2
2026-02-11 20:59:16,14982.2,YES,39.008888,-104.881693,2159.7,14,0.8,2
2026-02-11 20:59:18,14983.5,YES,39.008888,-104.881693,2159.7,14,0.8,2
2026-02-11 20:59:18,14984.2,YES,39.008888,-104.881693,2159.7,14,0.8,2
2026-02-11 20:59:19,14985.2,YES,39.008888,-104.881693,2159.7,14,0.8,2
2026-02-11 20:59:20,14986.2,YES,39.008888,-104.881693,2159.8,14,0.8,2
2026-02-11 20:59:21,14987.2,YES,39.008888,-104.881693,2159.8,13,0.8,2
2026-02-11 20:59:23,14988.5,YES,39.008888,-104.881695,2159.8,13,0.8,2
2026-02-11 20:59:23,14989.2,YES,39.008888,-104.881693,2159.8,13,0.8,2
2026-02-11 20:59:24,14990.2,YES,39.008888,-104.881693,2159.8,13,0.8,2
2026-02-11 20:59:25,14991.2,YES,39.008888,-104.881693,2159.8,13,0.8,2
2026-02-11 20:59:26,14992.2,YES,39.008888,-104.881693,2159.8,14,0.8,2
2026-02-11 20:59:28,14993.5,YES,39.008888,-104.881695,2159.8,14,0.8,2
2026-02-11 20:59:28,14994.2,YES,39.008888,-104.881695,2159.8,14,0.8,2
